,SMILES,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,fp
4861,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0b9af0>
4862,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0b9b60>
4863,O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0b9bd0>
4864,CC(COc1ccccc1)NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0b9c40>
4865,CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0b9cb0>
4866,CCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0b9d20>
4867,CC(C)(O)c1ccc(C(C)(C)O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0b9d90>
4868,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0b9e00>
4869,C1C[C@H]2[C@@H]3CC[C@H](C3)[C@H]2C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0b9e70>
4870,CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0b9ee0>
4871,C=C[Si](OC)(OC)OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0b9f50>
4872,CCCCCCCCCCCCCCCCCC(=O)[O-].OCC[NH+](CCO)CCO,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0b9fc0>
4873,CN(C)CCN(C)CCN(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba030>
4874,Oc1ccc(Cl)c(Cl)c1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba0a0>
4875,Oc1c(Cl)cccc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba110>
4876,Cc1ccccc1C=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba180>
4877,Oc1cc(Cl)cc(Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba1f0>
4878,Oc1cccc(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba260>
4879,Clc1cccc(Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba2d0>
4880,Oc1cc(Cl)ccc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba340>
4881,CCCCSCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba3b0>
4882,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba420>
4883,CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba490>
4884,c1cc2c(c(NC3=NCCN3)c1)CCCC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba500>
4885,NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccccc1)NS2(=O)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba570>
4886,CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba5e0>
4887,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba650>
4888,Clc1ccccc1-c1nc(-c2ccncc2)no1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba6c0>
4889,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba730>
4890,CC[C@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@@H]32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba7a0>
4891,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba810>
4892,CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba880>
4893,O=C(O)Cc1c[nH]c2ccccc12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba8f0>
4894,O=Cc1ccc(F)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba960>
4895,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0ba9d0>
4896,Oc1cccc2cccnc12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0baa40>
4897,c1ccc2[nH]ccc2c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0baab0>
4898,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bab20>
4899,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bab90>
4900,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bac00>
4901,OCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bac70>
4902,CCc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bace0>
4903,CC(C)(CCl)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bad50>
4904,CCN(N=O)C(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0badc0>
4905,CCOC(=O)C1OC1(C)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bae30>
4906,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0baea0>
4907,O=S1(=O)OCCO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0baf10>
4908,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0baf80>
4909,CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0baff0>
4910,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb060>
4911,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb0d0>
4912,CC1OC1C1CCC2(C)OC2C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb140>
4913,COS(C)(=O)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb1b0>
4914,C=C(C)C(=O)OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb220>
4915,Cc1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb290>
4916,CN(N=O)C(=N)N[N+](=O)[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb300>
4917,NCc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb370>
4918,O=[N+]([O-])c1ccc(O)cc1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb3e0>
4919,CN(C)c1ccc(C=O)cc1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb450>
4920,CCN(CC)CCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb4c0>
4921,Cc1cccc([N+](=O)[O-])c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb530>
4922,Cc1ccc(N(C)C)cc1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb5a0>
4923,O=[N+]([O-])[O-].[NH4+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb610>
4924,CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb680>
4925,c1ccsc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb6f0>
4926,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb760>
4927,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb7d0>
4928,COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb840>
4929,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb8b0>
4930,CC(C)[C@H]1CC[C@@H](C)CC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb920>
4931,O=C(O)CS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bb990>
4932,COC1CCC=CO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bba00>
4933,CC(CO)(CO)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bba70>
4934,OCCOCCOCCOCCOCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bbae0>
4935,COC(=O)c1cccnc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bbb50>
4936,CC1=C2N=C(C=C3N=C(C(C)=C4N([Co+]C[C@H]5O[C@@H](n6cnc7c(N)ncnc76)[C@H](O)[C@@H]5O)C(C(CC(N)=O)C4(C)CCC(=O)NCC(C)OP(=O)([O-])O[C@@H]4[C@@H](CO)O[C@H](n5cnc6cc(C)c(C)cc65)[C@@H]4O)C4(C)N=C1C(CCC(N)=O)C4(C)CC(N)=O)C(CCC(N)=O)C3(C)C)C(CCC(N)=O)C2(C)CC(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bbbc0>
4937,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bbc30>
4938,CNCc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bbca0>
4939,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bbd10>
4940,C[C@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@@H](N(C)C)CC[C@]5(C)[C@H]4CC[C@]23CN1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bbd80>
4941,CC(C)CC(=O)OCc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bbdf0>
4942,CC(C)(O)Cc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bbe60>
4943,CCC(=O)OC/C=C/c1ccccc1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bbed0>
4944,NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bbf40>
4945,CCCC(=O)OCCc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc040>
4946,O=C(C=Cc1ccccc1)OCCc1ccccc1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc0b0>
4947,COc1ccc(S(=O)(=O)N2C(=O)[C@@](c3ccccc3OC)(N3C[C@H](O)C[C@H]3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc120>
4948,O=C(Oc1ccc(Br)cc1)N1CCN2CCC1CC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc190>
4949,CC(C)C(=O)OCC=Cc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc200>
4950,CCCCC1CCC(=O)O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc270>
4951,NCCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc2e0>
4952,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc350>
4953,N[C@@H]1CONC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc3c0>
4954,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc430>
4955,O=C(OC1CN2CCC1CC2)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc4a0>
4956,Cc1ccc2c(c1)C1CN(C)CCC1N2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc510>
4957,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc580>
4958,O=C1CCCCC1CN1CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc5f0>
4959,CC1=CC(=O)/C(=C(/C)[O-])C(=O)O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc660>
4960,Nc1ccc([As](=O)([O-])O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc6d0>
4961,CCCCCCCc1ccc(O)cc1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc740>
4962,O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc7b0>
4963,Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc820>
4964,O[C@H](CBr)[C@@H](O)[C@H](O)[C@H](O)CBr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc890>
4965,Cc1cccc([N+](=O)[O-])c1C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc900>
4966,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc970>
4967,Cc1ccc(N)cc1[N+](=O)[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bc9e0>
4968,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x18e0bca50>
